Date,Site.Name,COUNTY,SITE_LONGITUDE,SITE_LATITUDE,Year,Month,PM2.5,Ozone
11-01-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,11,1,21.5,NA
11-01-20,Millbrook School,Wake,-78.574167,35.856111,11,1,25.25,29.5
11-01-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,11,1,16,NA
11-01-20,West Johnston Co.,Johnston,-78.4622,35.59095,11,1,17,NA
11-02-20,Bryson City,Swain,-83.442133,35.434767,11,2,18,NA
11-02-20,Castle Hayne,New Hanover,-77.838611,34.364167,11,2,12.5,NA
11-02-20,Clemmons Middle,Forsyth,-80.342,36.026,11,2,29.5,31
11-02-20,Durham Armory,Durham,-78.904037,36.0329550008979,11,2,27,NA
11-02-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,11,2,26,25.5
11-02-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,11,2,23,NA
11-02-20,Leggett,Edgecombe,-77.5843,35.988278,11,2,18.5,NA
11-02-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,11,2,25.5,NA
11-02-20,Millbrook School,Wake,-78.574167,35.856111,11,2,33,28.5
11-02-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,11,2,19.5,NA
11-02-20,West Johnston Co.,Johnston,-78.4622,35.59095,11,2,28,NA
11-03-20,Bryson City,Swain,-83.442133,35.434767,11,3,27.5,NA
11-03-20,Castle Hayne,New Hanover,-77.838611,34.364167,11,3,14.5,NA
11-03-20,Clemmons Middle,Forsyth,-80.342,36.026,11,3,26,31
11-03-20,Durham Armory,Durham,-78.904037,36.0329550008979,11,3,27,NA
11-03-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,11,3,32.5,32.5
11-03-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,11,3,23,NA
11-03-20,Leggett,Edgecombe,-77.5843,35.988278,11,3,12,NA
11-03-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,11,3,33,NA
11-03-20,Millbrook School,Wake,-78.574167,35.856111,11,3,29.333333333333332,32
11-03-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,11,3,14.5,NA
11-03-20,West Johnston Co.,Johnston,-78.4622,35.59095,11,3,32,NA
11-04-20,,Hyde,-76.2071654064174,35.4510904272765,11,4,13,NA
11-04-20,Bryson City,Swain,-83.442133,35.434767,11,4,34,NA
11-04-20,Castle Hayne,New Hanover,-77.838611,34.364167,11,4,12,NA
11-04-20,Clemmons Middle,Forsyth,-80.342,36.026,11,4,41,NA
11-04-20,Durham Armory,Durham,-78.904037,36.0329550008979,11,4,32.666666666666664,NA
11-04-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,11,4,10,NA
11-04-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,11,4,39,30.5
11-04-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,11,4,29.333333333333332,NA
11-04-20,Leggett,Edgecombe,-77.5843,35.988278,11,4,19.5,NA
11-04-20,Linville Falls,Avery,-81.933072,35.972347,11,4,15,NA
11-04-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,11,4,32,NA
11-04-20,Millbrook School,Wake,-78.574167,35.856111,11,4,35,30.5
11-04-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,11,4,21.666666666666668,NA
11-04-20,West Johnston Co.,Johnston,-78.4622,35.59095,11,4,31,NA
11-05-20,Bryson City,Swain,-83.442133,35.434767,11,5,27.5,NA
11-05-20,Castle Hayne,New Hanover,-77.838611,34.364167,11,5,5.5,NA
11-05-20,Clemmons Middle,Forsyth,-80.342,36.026,11,5,37,NA
11-05-20,Durham Armory,Durham,-78.904037,36.0329550008979,11,5,34,NA
11-05-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,11,5,32.5,16.5
11-05-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,11,5,32.5,NA
11-05-20,Leggett,Edgecombe,-77.5843,35.988278,11,5,28.5,NA
11-05-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,11,5,36,NA
11-05-20,Millbrook School,Wake,-78.574167,35.856111,11,5,36.333333333333336,23
11-05-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,11,5,18,NA
11-05-20,West Johnston Co.,Johnston,-78.4622,35.59095,11,5,29.5,NA
11-06-20,Bryson City,Swain,-83.442133,35.434767,11,6,21.5,NA
11-06-20,Castle Hayne,New Hanover,-77.838611,34.364167,11,6,15,NA
11-06-20,Clemmons Middle,Forsyth,-80.342,36.026,11,6,28.5,NA
11-06-20,Durham Armory,Durham,-78.904037,36.0329550008979,11,6,40,NA
11-06-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,11,6,27.5,28.5
11-06-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,11,6,26.5,NA
11-06-20,Leggett,Edgecombe,-77.5843,35.988278,11,6,25,NA
11-06-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,11,6,26,NA
11-06-20,Millbrook School,Wake,-78.574167,35.856111,11,6,39,29
11-06-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,11,6,23,NA
11-06-20,West Johnston Co.,Johnston,-78.4622,35.59095,11,6,32.5,NA
11-07-20,,Hyde,-76.2071654064174,35.4510904272765,11,7,16,NA
11-07-20,Bryson City,Swain,-83.442133,35.434767,11,7,31,NA
11-07-20,Castle Hayne,New Hanover,-77.838611,34.364167,11,7,15.5,NA
11-07-20,Clemmons Middle,Forsyth,-80.342,36.026,11,7,46,NA
11-07-20,Durham Armory,Durham,-78.904037,36.0329550008979,11,7,34,NA
11-07-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,11,7,7,NA
11-07-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,11,7,35.333333333333336,32
11-07-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,11,7,32.333333333333336,NA
11-07-20,Leggett,Edgecombe,-77.5843,35.988278,11,7,24,NA
11-07-20,Linville Falls,Avery,-81.933072,35.972347,11,7,10,NA
11-07-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,11,7,31,NA
11-07-20,Millbrook School,Wake,-78.574167,35.856111,11,7,35.333333333333336,33.5
11-07-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,11,7,24.666666666666668,NA
11-07-20,West Johnston Co.,Johnston,-78.4622,35.59095,11,7,31,NA
11-08-20,Bryson City,Swain,-83.442133,35.434767,11,8,25.5,NA
11-08-20,Castle Hayne,New Hanover,-77.838611,34.364167,11,8,7,NA
11-08-20,Clemmons Middle,Forsyth,-80.342,36.026,11,8,27,NA
11-08-20,Durham Armory,Durham,-78.904037,36.0329550008979,11,8,31.5,NA
11-08-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,11,8,25.5,31.5
11-08-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,11,8,20,NA
11-08-20,Leggett,Edgecombe,-77.5843,35.988278,11,8,22.5,NA
11-08-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,11,8,15,NA
11-08-20,Millbrook School,Wake,-78.574167,35.856111,11,8,38,31.5
11-08-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,11,8,21.5,NA
11-08-20,West Johnston Co.,Johnston,-78.4622,35.59095,11,8,28.5,NA
11-09-20,Bryson City,Swain,-83.442133,35.434767,11,9,26.5,NA
11-09-20,Castle Hayne,New Hanover,-77.838611,34.364167,11,9,18.5,NA
11-09-20,Clemmons Middle,Forsyth,-80.342,36.026,11,9,37,NA
11-09-20,Durham Armory,Durham,-78.904037,36.0329550008979,11,9,31.5,NA
11-09-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,11,9,34.5,22.5
11-09-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,11,9,32,NA
11-09-20,Leggett,Edgecombe,-77.5843,35.988278,11,9,20.5,NA
11-09-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,11,9,36,NA
11-09-20,Millbrook School,Wake,-78.574167,35.856111,11,9,39.666666666666664,23.5
11-09-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,11,9,23.5,NA
11-09-20,West Johnston Co.,Johnston,-78.4622,35.59095,11,9,30,NA
11-10-20,,Hyde,-76.2071654064174,35.4510904272765,11,10,15,NA
11-10-20,Bryson City,Swain,-83.442133,35.434767,11,10,36,NA
11-10-20,Castle Hayne,New Hanover,-77.838611,34.364167,11,10,18.5,NA
11-10-20,Clemmons Middle,Forsyth,-80.342,36.026,11,10,38.333333333333336,NA
11-10-20,Durham Armory,Durham,-78.904037,36.0329550008979,11,10,32.666666666666664,NA
11-10-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,11,10,8,NA
11-10-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,11,10,36,32.5
11-10-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,11,10,43.5,NA
11-10-20,Leggett,Edgecombe,-77.5843,35.988278,11,10,18,NA
11-10-20,Linville Falls,Avery,-81.933072,35.972347,11,10,12,NA
11-10-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,11,10,35,NA
11-10-20,Millbrook School,Wake,-78.574167,35.856111,11,10,34.5,34
11-10-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,11,10,22,NA
11-10-20,West Johnston Co.,Johnston,-78.4622,35.59095,11,10,35.5,NA
11-11-20,Bryson City,Swain,-83.442133,35.434767,11,11,37.5,NA
11-11-20,Castle Hayne,New Hanover,-77.838611,34.364167,11,11,29,NA
11-11-20,Clemmons Middle,Forsyth,-80.342,36.026,11,11,50.5,NA
11-11-20,Durham Armory,Durham,-78.904037,36.0329550008979,11,11,42,NA
11-11-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,11,11,37,32.5
11-11-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,11,11,42,NA
11-11-20,Leggett,Edgecombe,-77.5843,35.988278,11,11,24,NA
11-11-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,11,11,37,NA
11-11-20,Millbrook School,Wake,-78.574167,35.856111,11,11,44,33
11-11-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,11,11,28,NA
11-11-20,West Johnston Co.,Johnston,-78.4622,35.59095,11,11,36,NA
11-12-20,Bryson City,Swain,-83.442133,35.434767,11,12,23.5,NA
11-12-20,Castle Hayne,New Hanover,-77.838611,34.364167,11,12,11,NA
11-12-20,Clemmons Middle,Forsyth,-80.342,36.026,11,12,39,NA
11-12-20,Durham Armory,Durham,-78.904037,36.0329550008979,11,12,37.5,NA
11-12-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,11,12,32.5,22.5
11-12-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,11,12,31.5,NA
11-12-20,Leggett,Edgecombe,-77.5843,35.988278,11,12,20.5,NA
11-12-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,11,12,20.5,NA
11-12-20,Millbrook School,Wake,-78.574167,35.856111,11,12,37,24
11-12-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,11,12,18.5,NA
11-12-20,West Johnston Co.,Johnston,-78.4622,35.59095,11,12,31.5,NA
12-01-20,,Hyde,-76.2071654064174,35.4510904272765,12,1,30,NA
12-01-20,Bryson City,Swain,-83.442133,35.434767,12,1,22,NA
12-01-20,Castle Hayne,New Hanover,-77.838611,34.364167,12,1,11.5,NA
12-01-20,Clemmons Middle,Forsyth,-80.342,36.026,12,1,44.5,NA
12-01-20,Durham Armory,Durham,-78.904037,36.0329550008979,12,1,46.333333333333336,NA
12-01-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,12,1,5,NA
12-01-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,12,1,41.333333333333336,31.5
12-01-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,12,1,42.666666666666664,NA
12-01-20,Leggett,Edgecombe,-77.5843,35.988278,12,1,36.5,NA
12-01-20,Linville Falls,Avery,-81.933072,35.972347,12,1,16,NA
12-01-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,12,1,35.5,NA
12-01-20,Millbrook School,Wake,-78.574167,35.856111,12,1,46.333333333333336,24
12-01-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,12,1,29,NA
12-01-20,West Johnston Co.,Johnston,-78.4622,35.59095,12,1,38.5,NA
12-02-20,Bryson City,Swain,-83.442133,35.434767,12,2,15.5,NA
12-02-20,Castle Hayne,New Hanover,-77.838611,34.364167,12,2,6.5,NA
12-02-20,Clemmons Middle,Forsyth,-80.342,36.026,12,2,17,NA
12-02-20,Durham Armory,Durham,-78.904037,36.0329550008979,12,2,21.5,NA
12-02-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,12,2,15,19.5
12-02-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,12,2,15,NA
12-02-20,Leggett,Edgecombe,-77.5843,35.988278,12,2,10,NA
12-02-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,12,2,10.5,NA
12-02-20,Millbrook School,Wake,-78.574167,35.856111,12,2,23,20
12-02-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,12,2,13,NA
12-02-20,West Johnston Co.,Johnston,-78.4622,35.59095,12,2,14.5,NA
12-03-20,Bryson City,Swain,-83.442133,35.434767,12,3,16.5,NA
12-03-20,Castle Hayne,New Hanover,-77.838611,34.364167,12,3,17.5,NA
12-03-20,Clemmons Middle,Forsyth,-80.342,36.026,12,3,22,NA
12-03-20,Durham Armory,Durham,-78.904037,36.0329550008979,12,3,30,NA
12-03-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,12,3,22,26.5
12-03-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,12,3,20.5,NA
12-03-20,Leggett,Edgecombe,-77.5843,35.988278,12,3,19.5,NA
12-03-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,12,3,13.5,NA
12-03-20,Millbrook School,Wake,-78.574167,35.856111,12,3,34.5,26
12-03-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,12,3,28,NA
12-03-20,West Johnston Co.,Johnston,-78.4622,35.59095,12,3,32.5,NA
12-04-20,,Hyde,-76.2071654064174,35.4510904272765,12,4,13,NA
12-04-20,Bryson City,Swain,-83.442133,35.434767,12,4,16.5,NA
12-04-20,Castle Hayne,New Hanover,-77.838611,34.364167,12,4,21,NA
12-04-20,Clemmons Middle,Forsyth,-80.342,36.026,12,4,14.666666666666666,NA
12-04-20,Durham Armory,Durham,-78.904037,36.0329550008979,12,4,16.333333333333332,NA
12-04-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,12,4,5,NA
12-04-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,12,4,15.666666666666666,25.5
12-04-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,12,4,17,NA
12-04-20,Leggett,Edgecombe,-77.5843,35.988278,12,4,13.5,NA
12-04-20,Linville Falls,Avery,-81.933072,35.972347,12,4,6,NA
12-04-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,12,4,6,NA
12-04-20,Millbrook School,Wake,-78.574167,35.856111,12,4,20.333333333333332,25
12-04-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,12,4,18.666666666666668,NA
12-04-20,West Johnston Co.,Johnston,-78.4622,35.59095,12,4,20.5,NA
12-05-20,Bryson City,Swain,-83.442133,35.434767,12,5,13.5,NA
12-05-20,Castle Hayne,New Hanover,-77.838611,34.364167,12,5,14,NA
12-05-20,Clemmons Middle,Forsyth,-80.342,36.026,12,5,16,NA
12-05-20,Durham Armory,Durham,-78.904037,36.0329550008979,12,5,27,NA
12-05-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,12,5,18,27
12-05-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,12,5,16,NA
12-05-20,Leggett,Edgecombe,-77.5843,35.988278,12,5,11,NA
12-05-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,12,5,10.5,NA
12-05-20,Millbrook School,Wake,-78.574167,35.856111,12,5,34.5,22
12-05-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,12,5,16,NA
12-05-20,West Johnston Co.,Johnston,-78.4622,35.59095,12,5,22.5,NA
12-06-20,Bryson City,Swain,-83.442133,35.434767,12,6,40.5,NA
12-06-20,Castle Hayne,New Hanover,-77.838611,34.364167,12,6,19,NA
12-06-20,Clemmons Middle,Forsyth,-80.342,36.026,12,6,43.5,NA
12-06-20,Durham Armory,Durham,-78.904037,36.0329550008979,12,6,38.5,NA
12-06-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,12,6,47.5,21.5
12-06-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,12,6,42,NA
12-06-20,Leggett,Edgecombe,-77.5843,35.988278,12,6,24,NA
12-06-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,12,6,31,NA
12-06-20,Millbrook School,Wake,-78.574167,35.856111,12,6,50.5,23
12-06-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,12,6,30.5,NA
12-06-20,West Johnston Co.,Johnston,-78.4622,35.59095,12,6,35,NA
12-07-20,,Hyde,-76.2071654064174,35.4510904272765,12,7,19,NA
12-07-20,Bryson City,Swain,-83.442133,35.434767,12,7,37.5,NA
12-07-20,Castle Hayne,New Hanover,-77.838611,34.364167,12,7,30,NA
12-07-20,Clemmons Middle,Forsyth,-80.342,36.026,12,7,55.5,NA
12-07-20,Durham Armory,Durham,-78.904037,36.0329550008979,12,7,45.333333333333336,NA
12-07-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,12,7,11,NA
12-07-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,12,7,53.333333333333336,25
12-07-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,12,7,46,NA
12-07-20,Leggett,Edgecombe,-77.5843,35.988278,12,7,22.5,NA
12-07-20,Linville Falls,Avery,-81.933072,35.972347,12,7,15,NA
12-07-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,12,7,37,NA
12-07-20,Millbrook School,Wake,-78.574167,35.856111,12,7,43.333333333333336,27
12-07-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,12,7,32.333333333333336,NA
12-07-20,West Johnston Co.,Johnston,-78.4622,35.59095,12,7,49,NA
12-08-20,Bryson City,Swain,-83.442133,35.434767,12,8,42.5,NA
12-08-20,Castle Hayne,New Hanover,-77.838611,34.364167,12,8,18.5,NA
12-08-20,Clemmons Middle,Forsyth,-80.342,36.026,12,8,47,NA
12-08-20,Durham Armory,Durham,-78.904037,36.0329550008979,12,8,44,NA
12-08-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,12,8,41,26
12-08-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,12,8,42.5,NA
12-08-20,Leggett,Edgecombe,-77.5843,35.988278,12,8,21,NA
12-08-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,12,8,38,NA
12-08-20,Millbrook School,Wake,-78.574167,35.856111,12,8,43.5,27
12-08-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,12,8,22.333333333333332,NA
12-08-20,West Johnston Co.,Johnston,-78.4622,35.59095,12,8,34.5,NA
12-09-20,Bryson City,Swain,-83.442133,35.434767,12,9,23.5,NA
12-09-20,Castle Hayne,New Hanover,-77.838611,34.364167,12,9,8,NA
12-09-20,Clemmons Middle,Forsyth,-80.342,36.026,12,9,42.5,NA
12-09-20,Durham Armory,Durham,-78.904037,36.0329550008979,12,9,39.5,NA
12-09-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,12,9,53,13
12-09-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,12,9,35.5,NA
12-09-20,Leggett,Edgecombe,-77.5843,35.988278,12,9,17.5,NA
12-09-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,12,9,29,NA
12-09-20,Millbrook School,Wake,-78.574167,35.856111,12,9,34.5,19
12-09-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,12,9,16.5,NA
12-09-20,West Johnston Co.,Johnston,-78.4622,35.59095,12,9,16.5,NA
12-10-20,,Hyde,-76.2071654064174,35.4510904272765,12,10,26,NA
12-10-20,Bryson City,Swain,-83.442133,35.434767,12,10,18,NA
12-10-20,Castle Hayne,New Hanover,-77.838611,34.364167,12,10,10.5,NA
12-10-20,Clemmons Middle,Forsyth,-80.342,36.026,12,10,31.333333333333332,NA
12-10-20,Durham Armory,Durham,-78.904037,36.0329550008979,12,10,35,NA
12-10-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,12,10,2,NA
12-10-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,12,10,22.666666666666668,30
12-10-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,12,10,30,NA
12-10-20,Leggett,Edgecombe,-77.5843,35.988278,12,10,27.5,NA
12-10-20,Linville Falls,Avery,-81.933072,35.972347,12,10,5,NA
12-10-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,12,10,37.5,NA
12-10-20,Millbrook School,Wake,-78.574167,35.856111,12,10,37.666666666666664,29
12-10-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,12,10,31,NA
12-10-20,West Johnston Co.,Johnston,-78.4622,35.59095,12,10,35.5,NA
12-11-20,Bryson City,Swain,-83.442133,35.434767,12,11,17,NA
12-11-20,Castle Hayne,New Hanover,-77.838611,34.364167,12,11,23,NA
12-11-20,Clemmons Middle,Forsyth,-80.342,36.026,12,11,38,NA
12-11-20,Durham Armory,Durham,-78.904037,36.0329550008979,12,11,35.5,NA
12-11-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,12,11,29.5,28
12-11-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,12,11,33,NA
12-11-20,Leggett,Edgecombe,-77.5843,35.988278,12,11,28.5,NA
12-11-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,12,11,33,NA
12-11-20,Millbrook School,Wake,-78.574167,35.856111,12,11,43,30.5
12-11-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,12,11,31.5,NA
12-11-20,West Johnston Co.,Johnston,-78.4622,35.59095,12,11,28.5,NA
12-12-20,Bryson City,Swain,-83.442133,35.434767,12,12,21,NA
12-12-20,Castle Hayne,New Hanover,-77.838611,34.364167,12,12,22.5,NA
12-12-20,Clemmons Middle,Forsyth,-80.342,36.026,12,12,54,NA
12-12-20,Durham Armory,Durham,-78.904037,36.0329550008979,12,12,42.5,NA
12-12-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,12,12,35.5,28
12-12-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,12,12,38,NA
12-12-20,Leggett,Edgecombe,-77.5843,35.988278,12,12,25,NA
12-12-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,12,12,34,NA
12-12-20,Millbrook School,Wake,-78.574167,35.856111,12,12,48.333333333333336,26.5
12-12-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,12,12,28,NA
12-12-20,West Johnston Co.,Johnston,-78.4622,35.59095,12,12,30.5,NA
NA,,Swain,-83.310242,35.498711,NA,NA,NA,36.57299270072993
NA,,Hyde,-76.2071654064174,35.4510904272765,NA,NA,20.071428571428573,NA
NA,Bryson City,Swain,-83.442133,35.434767,NA,NA,30.466165413533833,35.55769230769231
NA,Castle Hayne,New Hanover,-77.838611,34.364167,NA,NA,15.77948717948718,39.37370242214533
NA,Clemmons Middle,Forsyth,-80.342,36.026,NA,NA,36.759574468085106,42.97306397306397
NA,Durham Armory,Durham,-78.904037,36.0329550008979,NA,NA,33.28832116788321,40.60260586319218
NA,Frying Pan Mountain,Haywood,-82.7925,35.379167,NA,NA,13.368421052631579,44.827922077922075
NA,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,NA,NA,33.30421686746988,40.09722222222222
NA,Hattie Avenue,Forsyth,-80.2264378,36.110693332,NA,NA,32.47833622183709,44.51700680272109
NA,Leggett,Edgecombe,-77.5843,35.988278,NA,NA,25.697619047619046,39.17391304347826
NA,Linville Falls,Avery,-81.933072,35.972347,NA,NA,17.493827160493826,38.12871287128713
NA,Mendenhall School,Guilford,-79.802314,36.1090060008986,NA,NA,28.923076923076923,46.0565371024735
NA,Millbrook School,Wake,-78.574167,35.856111,NA,NA,37.33779264214047,38.324884792626726
NA,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,NA,NA,27.29230769230769,41.400696864111495
NA,West Johnston Co.,Johnston,-78.4622,35.59095,NA,NA,32.598591549295776,40.261146496815286
